tick,x,y,z,dx,dy,dz,yaw,pitch,onGround,sprinting,sneaking,keyUp,keyDown,keyLeft,keyRight,keyJump,keyShift,keySprint
167,-4598767339068825196,4634122388819148800,-4596773916967287405,4588252869014968615,4599674017386589685,4597970630531969373,-1063999900,1094594456,0,1,0,1,0,0,0,1,0,1
168,-4598800154640500058,4634169282549372892,-4596849833889614330,4587805536833489756,4598108061816866538,4598010823658023699,-1063617860,1094594456,0,1,0,1,0,0,0,1,0,1
169,-4598831336519789846,4634204110575412753,-4596926059790540796,4587424951844494537,4595104603415595319,4598046813486335453,-1062662764,1094498946,0,1,0,1,0,0,0,1,0,1
170,-4598861055016615814,4634215705464328886,-4597002565775765500,4587084042255898083,4590650808332220283,4598079437706334512,-1062471745,1094498946,0,1,0,1,0,0,0,0,0,1
171,-4598889634759604238,4634221551546036948,-4597079316899208468,4586818758154258359,4569101448040898630,4598107991406820789,-1060848081,1094355681,0,1,0,1,0,0,0,0,0,1
172,-4598917279377551885,4634221763796571451,-4597156285465487062,4586600911418480651,-4633271298369615887,4598133319149044424,-1059988494,1094260171,0,1,0,1,0,0,0,0,0,1
173,-4598944164534413544,4634216454892448409,-4597233446495803683,4586423987358789896,-4628715563038355714,4598155737360839878,-1059224416,1094164661,0,1,0,1,0,0,0,0,0,1
174,-4598970437735464512,4634205735256655666,-4597310777748492928,4586281426129022698,-4626000674262927107,4598175392204325464,-1058555848,1094069151,0,1,0,1,0,0,0,0,0,1
175,-4598985475984937356,4634175409643206443,-4597386970360479137,4582663842804741012,-4624268450260362036,4598042935990462549,-1057600752,1093925886,0,1,0,1,0,0,1,0,0,1
176,-4598990345224877898,4634132972403546225,-4597462147578638203,4575690974458013412,-4622964760619654472,4597924662914068375,-1057027695,1093878131,0,1,0,1,0,0,1,0,0,1
177,-4598986053927557401,4634080350088567980,-4597536435674864102,-4648724409480338685,-4621687144746895153,4597821097988308347,-1056518602,1093734866,0,1,0,1,0,0,1,0,0,1
178,-4598973436687397792,4634063279075885056,-4597609918430518574,-4641836190741765949,-4633058300709086167,4597727291915845061,-1056470847,1093734866,1,1,0,1,0,0,1,1,0,1
179,-4598934978641265477,4634122388819148800,-4597761870805094379,-4637835703338411055,4599674017386589685,4598981444311832900,-1056470847,1093734866,0,1,0,1,0,0,1,1,0,1
180,-4598905268386152837,4634169282549372892,-4597850717397390109,-4636289914588469978,4598108061816866538,4598846045602335300,-1056470847,1093734866,0,1,0,1,0,0,1,1,0,1
181,-4598869519893735739,4634204110575412753,-4597937448384849939,-4634883246785483674,4595104603415595319,4598722832773141512,-1056470847,1093734866,0,1,0,1,0,0,1,0,0,1
182,-4598828276605213226,4634215705464328886,-4598022254171853616,-4633903597806057595,4590650808332220283,4598610709095343780,-1056470847,1093734866,0,1,0,1,0,0,1,0,0,1
183,-4598792868950852852,4634221551546036948,-4598106520276008043,-4634962648421466313,4569101448040898630,4598579277965297604,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
184,-4598762771723733070,4634221763796571451,-4598205370992234581,-4636199765587088087,-4633271298369615887,4598550675636131269,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
185,-4598737506985541498,4634216454892448409,-4598372027154943044,-4637325542240248590,-4628715563038355714,4598524647515839779,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
186,-4598716639812401334,4634205735256655666,-4598537869938892398,-4638349999024149315,-4626000674262927107,4598500961925691908,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
187,-4598699774423573282,4634175409643206443,-4598702972548149631,-4639856893257121967,-4624268450260362036,4598479408038036166,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
188,-4598686550658574203,4634132972403546225,-4598867401598417622,-4641553598680415862,-4622964760619654472,4598459793999704168,-1056423092,1093734866,0,1,0,1,0,0,0,0,0,1
189,-4598676640771354995,4634080350088567980,-4599031217709987738,-4643097600660111177,-4621687144746895153,4598441945224307651,-1056423092,1093687111,0,1,0,1,0,0,0,0,0,1
190,-4598669757392883670,4634063279075885056,-4599194474412629999,-4645804207494146887,-4633058300709086167,4598425655235859048,-1056375337,1093687111,1,1,0,1,0,0,0,0,0,1
191,-4598723217110920344,4634063279075885056,-4599385331577783975,4587633207452025953,-4633058300709086167,4595837333844334244,-1055181466,1093639356,1,1,0,1,0,1,0,0,0,1
192,-4598815002705662527,4634063279075885056,-4599527450725644579,4591079133053592299,-4633058300709086167,4594134232370214957,-1050883529,1093687111,1,1,0,1,0,1,0,0,0,1
193,-4598932363172358489,4634063279075885056,-4599633918351826407,4592866509912306553,-4633058300709086167,4592105230986030200,-1045551215,1093734866,1,1,0,1,0,1,0,0,0,1
194,-4599066079863042511,4634063279075885056,-4599714543553575697,4593840616872532276,-4633058300709086167,4590299155417508579,-1042757556,1093830376,1,1,0,1,0,1,0,0,0,1
195,-4599172466344360628,4634063279075885056,-4599822041632486015,4592099559933136458,-4633058300709086167,4592177247274683769,-1042423272,1094260171,1,1,0,1,0,0,0,0,0,1
196,-4599263930529631697,4634063279075885056,-4599944212304030514,4591056670385865991,-4633058300709086167,4593202685547808774,-1042423272,1094260171,1,1,0,1,0,0,0,0,0,1
197,-4599399644560209909,4634122388819148800,-4600174043674342695,4593910411925901712,4599674017386589685,4597199248627572547,-1042423272,1094260171,0,1,0,1,0,0,0,1,0,1
198,-4599480419860596578,4634169282549372892,-4600312226958200207,4593872373920633680,4598108061816866538,4597215814974333001,-1042423272,1094260171,0,1,0,1,0,0,0,1,0,1
199,-4599560600817150934,4634204110575412753,-4600450669091225852,4593837759334842184,4595104603415595319,4597230890350319484,-1042423272,1094260171,0,1,0,1,0,0,0,0,0,1
200,-4599640240920802298,4634215705464328886,-4600589346777001285,4593806260060864119,4590650808332220283,4597244608942862551,-1042423272,1094260171,0,1,0,1,0,0,0,0,0,1
201,-4599719388848297754,4634221551546036948,-4600728238815785204,4593777595720717979,4569101448040898630,4597257092862436527,-1042423272,1094021396,0,1,0,1,0,0,0,0,0,1
202,-4599798088895478427,4634221763796571451,-4600867325915812466,4593751511170433239,-4633271298369615887,4597268453229576249,-1042423272,1093830376,0,1,0,1,0,0,0,0,0,1
203,-4599876339950979478,4634216454892448409,-4601006612218071317,4593725361894258422,-4628715563038355714,4597280054767878366,-1042518781,1093782621,0,1,0,1,0,0,0,0,0,1
204,-4599953434009527286,4634205735256655666,-4601146443058687545,4593644336861613199,-4626000674262927107,4597311768682725969,-1044261834,1093687111,0,1,0,1,0,0,0,0,0,1
205,-4600027932053959447,4634175409643206443,-4601287359571836195,4593341953128708029,-4624268450260362036,4597374998252836479,-1047724060,1093782621,0,1,0,1,0,0,0,0,0,1
206,-4600087728438871396,4634132972403546225,-4601427852281342819,4591629503778441254,-4622964760619654472,4597350315928013527,-1052889229,1094069151,0,1,0,1,0,0,1,0,0,1
207,-4600132735786325746,4634080350088567980,-4601566913625566618,4589906876645734278,-4621687144746895153,4597266953211539326,-1063235815,1094355681,0,1,0,1,0,0,1,0,0,1
208,-4600163449491463055,4634063279075885056,-4601703914775842224,4587315885990789714,-4633058300709086167,4597146967512538573,-1088975098,1094498946,1,1,0,1,0,0,1,0,0,1
209,-4600139814418437045,4634063279075885056,-4601880497818896976,-4641107582744337403,-4633058300709086167,4595338538863762609,-1103461458,1094498946,1,1,0,1,0,0,1,0,0,1
210,-4600075681337165940,4634122388819148800,-4602141413557729976,-4634246949210008267,4599674017386589685,4598230340236303438,-1103461458,1094498946,0,1,0,1,0,0,1,1,0,1
211,-4600030347762953736,4634169282549372892,-4602294255964883254,-4633427161315191613,4598108061816866538,4598069562339683255,-1103461458,1094498946,0,1,0,1,0,0,1,1,0,1
212,-4599978768345808884,4634204110575412753,-4602443716051537652,-4632699645509429820,4595104603415595319,4597872575988151369,-1106517768,1094498946,0,1,0,1,0,0,1,1,0,1
213,-4599921497257281053,4634215705464328886,-4602590090304377212,-4632036679607633852,4590650808332220283,4597692857021595740,-1111851901,1094498946,0,1,0,1,0,0,1,0,0,1
214,-4599858949812423845,4634221551546036948,-4602788298629727563,-4631422089604675689,4569101448040898630,4597523631609558589,1055469862,1094403436,0,1,0,1,0,0,1,0,0,1
215,-4599791334778189018,4634221763796571451,-4603069392486906345,-4630831816776959068,-4633271298369615887,4597353473647484912,1073392506,1094212416,0,1,0,1,0,0,1,0,0,1
216,-4599718613709463980,4634216454892448409,-4603344054358895379,-4630237065862398642,-4628715563038355714,4597166174233361520,1083961420,1094069151,0,1,0,1,0,0,1,0,0,1
217,-4599640697132055361,4634205735256655666,-4603611477611428453,-4629666154965182006,-4626000674262927107,4596955385628729070,1090869598,1094212416,0,1,0,1,0,0,1,0,0,1
218,-4599557820650478479,4634175409643206443,-4603871672571752332,-4629377290138097334,-4624268450260362036,4596744897753531069,1092493262,1094546701,0,1,0,1,0,0,1,0,0,1
219,-4599470357653140945,4634132972403546225,-4604125080240566214,-4629110171452498645,-4622964760619654472,4596547251819063847,1093018565,1094928740,0,1,0,1,0,0,1,0,0,1
220,-4599378720926340931,4634080350088567980,-4604372311473927995,-4628867093441598371,-4621687144746895153,4596367394013515204,1093018565,1094785475,0,1,0,1,0,0,1,0,0,1
221,-4599283279730981249,4634063279075885056,-4604613903669439921,-4628645521186297629,-4633058300709086167,4596203185226594953,1093066320,1094546700,1,1,0,1,0,0,1,1,0,1
222,-4599115677670030864,4634122388819148800,-4605138149752123738,-4628347329466120538,4599674017386589685,4598251434228189208,1093114075,1094498945,0,1,0,1,0,0,1,1,0,1
223,-4599012101641699680,4634169282549372892,-4605440960605222592,-4628171748500383284,4598108061816866538,4597985872586903027,1093161830,1094451190,0,1,0,1,0,0,1,1,0,1
224,-4598905775808810231,4634204110575412753,-4605733072435610791,-4628011599878294468,4595104603415595319,4597674317036589779,1093209585,1094451190,0,1,0,1,0,0,1,0,0,1
225,-4598796947653700644,4634215705464328886,-4606015448155051701,-4627865864627993580,4590650808332220283,4597390801477633854,1093209585,1094451190,0,1,0,1,0,0,1,0,0,1
226,-4598685836040584950,4634221551546036948,-4606288945490517106,-4627732876029885201,4569101448040898630,4597132262928816109,1093257340,1094451190,0,1,0,1,0,0,1,0,0,1
227,-4598572646480623812,4634221763796571451,-4606554363496331956,-4627611856402118811,-4633271298369615887,4596896992842611517,1093257340,1094451190,0,1,0,1,0,0,1,0,0,1
228,-4598457565988978825,4634216454892448409,-4606812429311952913,-4627501728537677531,-4628715563038355714,4596682897057995135,1093257340,1094498945,0,1,0,1,0,0,1,0,0,1
229,-4598350202350697558,4634205735256655666,-4607075466917026137,-4627951158090533076,-4626000674262927107,4596827675571017637,1093257340,1094498945,0,1,0,1,0,1,1,0,0,1
230,-4598240377660923293,4634175409643206443,-4607480045178399609,-4627807826447450086,-4624268450260362036,4596615899407132676,1093591624,1094498945,0,1,0,1,0,0,1,0,0,1
231,-4598151506220147733,4634132972403546225,-4607975027876301304,-4627647079609007486,-4622964760619654472,4596374968579687116,1097603031,1094689965,0,1,0,1,0,0,1,0,0,1
232,-4598093614034944941,4634080350088567980,-4608449623110157725,-4627460734637478989,-4621687144746895153,4596078127094632993,1101335526,1095358534,0,1,0,1,0,0,1,0,0,1
233,-4598034116882770074,4634063279075885056,-4608902837090502593,-4627273788079183886,-4633058300709086167,4595766816034532856,1102911437,1095645064,1,1,0,1,0,0,1,0,0,1
234,-4597923120794234686,4634122388819148800,-4609833037117084080,-4626446721027648950,4599674017386589685,4597294248666634075,1103006946,1095692819,0,1,0,1,0,0,1,1,0,1
235,-4597855693004832111,4634169282549372892,-4610362080855979906,-4626350027428277885,4598108061816866538,4596870897350854242,1103006946,1095692819,0,1,0,1,0,0,1,1,0,1
236,-4597787509796684450,4634204110575412753,-4610864665137639493,-4626262036250314325,4595104603415595319,4596485647642391764,1103006946,1095692819,0,1,0,1,0,0,1,1,0,1
237,-4597718582033694821,4634215705464328886,-4611341951919612220,-4626175310499822516,4590650808332220283,4596117316036335840,1103675513,1095931594,0,1,0,1,0,0,1,0,0,1
238,-4597648872717401939,4634221551546036948,-4611901481995284476,-4626084275168435974,4569101448040898630,4595746203607618531,1105012649,1096409144,0,1,0,1,0,0,1,0,0,1
239,-4597578450514883650,4634221763796571451,-4612758603797085330,-4626001238178507400,-4633271298369615887,4595407867187476952,1105036526,1096409144,0,1,0,1,0,0,1,0,0,1
240,-4597507384826367467,4634216454892448409,-4613573701385475758,-4625926284927312613,-4628715563038355714,4595101930905032017,1104964895,1096409144,0,1,0,1,0,0,1,0,0,1
241,-4597439458546145285,4634205735256655666,-4614417680745097450,-4626291963215936608,-4626000674262927107,4595312190205655257,1104678366,1096409144,0,1,0,1,0,1,1,0,0,1
242,-4597374480739607514,4634175409643206443,-4615288676373006195,-4626635401440594600,-4624268450260362036,4595508868644453245,1104248573,1096265879,0,1,0,1,0,1,1,0,0,1
243,-4597312273332473062,4634132972403546225,-4616184931914988178,-4626958097572393282,-4622964760619654472,4595692760824206153,1103842657,1096122614,0,1,0,1,0,1,1,0,0,1
244,-4597252706124444764,4634080350088567980,-4618020498468131089,-4627265627973141047,-4621687144746895153,4595866540285789418,1103293476,1096027104,0,1,0,1,0,1,1,0,0,1
245,-4597191688799921897,4634017746399583802,-4619780792125919626,-4627096718398985697,-4620564149424675664,4595575489389547854,1102863684,1096027104,0,1,0,1,0,0,1,0,0,1
246,-4597129375483924354,4633945360963883431,-4622247225009135014,-4626945761307664963,-4619950638258695422,4595317542827516481,1102601033,1095979349,0,1,0,1,0,0,1,0,0,1
247,-4597065891771206403,4633922541587529728,-4625800233201367643,-4626809433493742885,-4633058300709086167,4595085386909336185,1102505525,1095931594,1,1,0,1,0,0,1,0,0,1
248,-4596974239207125747,4633922541587529728,-4641973217264720704,-4627798601421765676,-4633058300709086167,4593057624918522035,1102481648,1095931594,1,1,0,1,0,0,1,0,0,1
249,-4596910293061231030,4633922541587529728,4596877931132181630,-4629769478664842733,-4633058300709086167,4593769496220444100,1102481648,1095931594,1,1,0,1,0,1,1,0,0,1
250,-4596861579270453770,4633922541587529728,4601945622249198199,-4631898596581042999,-4633058300709086167,4593993620077273859,1102386139,1095931594,1,1,0,1,0,1,1,0,0,1
251,-4596850027798946355,4633922541587529728,4604585985374398370,-4641256340770501325,-4633058300709086167,4594133922892369239,1101383287,1095692819,1,1,0,1,0,1,0,0,0,1
252,-4596860675288257080,4633922541587529728,4606865118777192576,4581610275963470630,-4633058300709086167,4594145648220402534,1099640235,1095597309,1,1,0,1,0,1,0,0,0,1
253,-4596884920228669246,4633922541587529728,4608151744158234631,4586938543405146513,-4633058300709086167,4594095017277361333,1097603040,1095597309,1,1,0,1,0,1,0,0,0,1
254,-4596917189085080881,4633922541587529728,4609267672533413328,4589174832860853911,-4633058300709086167,4594042395999487519,1096456924,1095454044,1,1,0,1,0,1,0,0,0,1
255,-4596954161583086034,4633922541587529728,4610373843621398322,4589832289144594702,-4633058300709086167,4593999776164075017,1095836111,1095406289,1,1,0,1,0,1,0,0,0,1
256,-4596994438039107418,4633922541587529728,4611467153994999263,4590294103233912343,-4633058300709086167,4593943600557120531,1094403467,1095263024,1,1,0,1,0,1,0,0,0,1
257,-4597027481466952963,4633981651330793472,4612558538556684526,4589283099370175517,4599674017386589685,4597746356977140649,1092732048,1095263024,0,1,0,1,0,1,0,1,0,1
258,-4597049898479699697,4634028545061017564,4613141616026985298,4589886688103148994,4598108061816866538,4597657628502783701,1090821854,1095406289,0,1,0,1,0,1,0,1,0,1
259,-4597074738231701805,4634063467098229795,4613718755799159627,4590451089456346740,4595104603415595319,4597571175615571144,1089787531,1095406289,0,1,0,1,0,1,0,1,0,1
260,-4597101782676489841,4634086656876062060,4614290492265883171,4590964694702558703,4590650808332220283,4597492503485940399,1089787531,1095406289,0,1,0,1,0,1,0,1,0,1
261,-4597125438814207389,4634098349039478184,4614867638133510485,4590175354664668962,4569101448040898630,4597571264365369156,1089787531,1095406289,0,1,0,1,0,0,0,0,0,1
262,-4597146022497397873,4634098773540547190,4615449718197331412,4589459595637416270,-4633271298369615887,4597643106264018634,1089596511,1095406289,0,1,0,1,0,0,0,0,0,1
263,-4597163832745342135,4634088155732301106,4616036311973484514,4588458971997136380,-4628715563038355714,4597708825917469139,1089214471,1095454044,0,1,0,1,0,0,0,0,0,1
264,-4597179119167139599,4634066716460715619,4616408315641368336,4587283070884930842,-4626000674262927107,4597768630803832666,1089214471,1095454044,0,1,0,1,0,0,0,0,0,1
265,-4597192108907077286,4634034672154851114,4616705535171314076,4586213000841984569,-4624268450260362036,4597823053251991920,1089214471,1095454044,0,1,0,1,0,0,0,0,0,1
266,-4597198133087325458,4633992234915190896,4616993875149626252,4581270793692662614,-4622964760619654472,4597564480700970542,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
267,-4597197818608073492,4633939612600212651,4617274134735719010,-4661040504282268313,-4621687144746895153,4597329179672759753,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
268,-4597191735948510162,4633877008911228473,4617547041164680181,-4642046749795505603,-4620564149424675664,4597115055730916920,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
269,-4597180404244712214,4633804623475528102,4617813256220458764,-4637931548233282437,-4619950638258695422,4596920202938224318,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
270,-4597164295910523103,4633781804099174400,4618073382126465703,-4635706020537292131,-4633058300709086167,4596742886891763832,1089214471,1095454044,1,1,0,1,0,0,1,0,0,1
271,-4597133762134802432,4633840913842438144,4618622763662749705,0,4599674017386589685,4598471017576345609,1089214471,1095454044,0,1,0,1,0,0,1,1,0,1
272,-4597133762134802432,4633887807572662236,4618936472323155071,0,4598108061816866538,4598239218145045438,1089214471,1095454044,0,0,0,1,0,0,1,1,0,1
273,-4597129303301262511,4633922729609874467,4619235693519104176,-4643908575942553670,4595104603415595319,4597881341767689785,1089214471,1095454044,0,0,0,1,0,0,1,1,0,1
274,-4597119449279188452,4633945919387706732,4619525855013531911,-4638620029721918528,4590650808332220283,4597617523251784275,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
275,-4597104685635406833,4633957611551122856,4619807772179337598,-4636332538710007119,4569101448040898630,4597377448395391345,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
276,-4597085454235742574,4633958036052191862,4620082187005881006,-4634250921829175898,-4633271298369615887,4597158980269777566,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
277,-4597062157178107942,4633947418243945778,4620349774703498984,-4633280333488633648,-4628715563038355714,4596960174269739473,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
278,-4597035160371613644,4633925978972360291,4620611149713615771,-4632418439969446236,-4626000674262927107,4596779260804490913,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
279,-4597004796793560020,4633893934666495786,4620780044430036218,-4631634116844381634,-4624268450260362036,4596614629546370079,1089214471,1095454044,0,1,0,1,0,0,1,0,0,1
280,-4596981642927812702,4633851497426835568,4620907976088170793,-4633313691471663681,-4622964760619654472,4596618760275022106,1089023451,1095454044,0,1,0,1,0,1,0,0,0,1
281,-4596965091411833537,4633798875111857323,4621035907606338397,-4635499533271719258,-4621687144746895153,4596618752123345471,1088163864,1095406289,0,1,0,1,0,1,0,0,0,1
